word,machine_translation,human_translation,label,emotion_intensity_score
ominous,jọgburu onwe ya,jọgburu onwe ya,anticipation,0.633
succeed,gaa nke ọma,gaa nke ọma,anticipation,0.633
triumphant,mmeri,mmeri,anticipation,0.625
ripen,chara n'onwe,chara n'onwe,anticipation,0.625
retirement,ezumike nka,ezumike nka,anticipation,0.625
gift,onyinye,onyinye,anticipation,0.625
optimism,nchekwube,nchekwube,anticipation,0.625
foresee,buru amụma,buru amụma,anticipation,0.625
inspiration,n'ike mmụọ nsọ,n'ike mmụọ nsọ,anticipation,0.625
revival,mmaliteghachi,mmaliteghachi,anticipation,0.625
lust,agụụ ihe ọjọọ,agụụ ihe ọjọọ,anticipation,0.625
escape,gbapụ,gbapụ,anticipation,0.625
destined,kara aka,kara aka,anticipation,0.617
verge,verge,mkpanaka,anticipation,0.617
embrace,makụọ,makụọ,anticipation,0.617
foresight,amuma ihe,amụma ihe,anticipation,0.617
surprisingly,ihe ijuanya,ihe ijuanya,anticipation,0.617
enchanting,enchanting,mmasi,anticipation,0.617
risky,dị ize ndụ,dị ize ndụ,anticipation,0.617
bloom,oge ntoju,oge ntoju,anticipation,0.617
ambition,oké ọchịchọ,oké ọchịchọ,anticipation,0.617
simmering,na -agba ume,mmiri igbọ agbọ,anticipation,0.617
foreboding,na -atụ anya,ụjọ ihe nwere ike ime,anticipation,0.617
seductive,nduhie,sedọktivu,anticipation,0.609
anxiety,nchegbu,nchegbu,anticipation,0.609
magical,kpokọtara,kpokọtara,anticipation,0.609
bonus,ego,ego,anticipation,0.609
lookout,lebe anya,lebe anya,anticipation,0.609
alerts,alerts,ijiere,anticipation,0.609
matrimony,alụmdi na nwunye,alụmdi na nwunye,anticipation,0.609
succeeding,na -aga nke ọma,na -aga nke ọma,anticipation,0.609
forecast,amụma,amụma,anticipation,0.609
applicant,onye anamachọ ihe,onye anamachọ ihe,anticipation,0.602
winner,onye mmeri,onye mmeri,anticipation,0.602
deserve,kwesiri,kwesiri,anticipation,0.602
foreseen,buru amụma,buru amụma,anticipation,0.602
inspire,kpalie,ume,anticipation,0.602
picnic,picnic,chọọ ịpụ,anticipation,0.602
success,ihe ịga nke ọma,ihe ịga nke ọma,anticipation,0.602
nervous,ụjọ,ụjọ,anticipation,0.602
visionary,onye ọhụụ,onye ọhụụ,anticipation,0.602
entertaining,na -atọ ụtọ,na -atọ ụtọ,anticipation,0.602
longing,na -agụ agụụ,na -agụ agụụ,anticipation,0.602
diagnosis,nchoputa,nchọpụta,anticipation,0.602
revenge,imegwara,imegwara,anticipation,0.602
boomerang,boomerang,nsogbu,anticipation,0.602
prophetic,amụma,amụma,anticipation,0.602
fulfillment,mmezu,mmezu,anticipation,0.602
intended,bu n'obi,bu n'obi,anticipation,0.602
momentum,mkpali,mkpali,anticipation,0.594
luck,chioma,chioma,anticipation,0.594
illuminate,nwuo,imemina,anticipation,0.594
arrive,rute,rute,anticipation,0.594
romance,ihunanya,ihunanya,anticipation,0.594
preparedness,njikere,njikere,anticipation,0.594
result,nsonaazụ,rizọltụ,anticipation,0.594
acquiring,inweta,inweta,anticipation,0.594
accelerate,mee ngwangwa,mee ngwangwa,anticipation,0.594
advent,biakwa obibia,biakwa obibia,anticipation,0.594
buzz,uzu,uzu,anticipation,0.594
rekindle,melite,melite,anticipation,0.594
marry,lụọ di,lụọ di,anticipation,0.594
predict,buo amụma,buo amụma,anticipation,0.589
presumption,ntule,ntule,anticipation,0.586
money,ego,ego,anticipation,0.586
progression,aga n'ihu,aga n'ihu,anticipation,0.586
endeavor,gbaa mbo,gbaa mbọ,anticipation,0.586
uplift,bulie,bulie,anticipation,0.586
impatient,enweghi ndidi,enweghi ndidi,anticipation,0.586
preparation,nkwadebe,nkwadebe,anticipation,0.586
gambling,ịgba chaa chaa,ịgba chaa chaa,anticipation,0.586
auspices,auspices,nchedo,anticipation,0.586
delightful,obi uto,obi ụtọ,anticipation,0.586
overdue,igafeela,igafeela,anticipation,0.586
raffle,raffle,rafụlụ,anticipation,0.586
flirt,ịchụ nwoke,ịchụ nwoke,anticipation,0.586
enthusiast,onye na -anụ ọkụ n'obi,onye na -anụ ọkụ n'obi,anticipation,0.586
sequel,soel,akụkọ,anticipation,0.586
crave,na -achọsi ike,na -achọsi ike,anticipation,0.586
seek,chọọ,chọọ,anticipation,0.586
immerse,mikpuo,mikpuo,anticipation,0.586
fiesta,oriri,oriri,anticipation,0.586
enjoying,na -ekpori ndụ,na -ekpori ndụ,anticipation,0.586
experiment,nnwale,nnwale,anticipation,0.58
completing,na -emecha,na -emecha,anticipation,0.578
divination,ịgba afa,ịgba afa,anticipation,0.578
thirst,akpịrị ịkpọ nkụ,akpịrị ịkpọ nkụ,anticipation,0.578
clamor,mkpu,mkpu,anticipation,0.578
angling,ịkụ azụ,ịkụ azụ,anticipation,0.578
precarious,nsogbu,nsogbu,anticipation,0.578
thriving,na -eme nke ọma,na -eme nke ọma,anticipation,0.578
transcendence,karịrị akarị,karịrị akarị,anticipation,0.578
harvest,owuwe ihe ubi,owuwe ihe ubi,anticipation,0.578
heavenly,nke eluigwe,nke eluigwe,anticipation,0.578
attainable,enwere ike inweta,enwere ike inweta,anticipation,0.578
remedy,ọgwụgwọ,ọgwụgwọ,anticipation,0.578
majestic,dị ebube,dị ebube,anticipation,0.578
blessing,ngọzi,ngọzi,anticipation,0.578
excavation,ogwugwu,ogwugwu,anticipation,0.578
enjoy,enwe,obi ụtọ,anticipation,0.578
prosper,nwee ọganihu,nwee ọganihu,anticipation,0.578
inviting,na -akpọ oku,na -akpọ oku,anticipation,0.578
risk,ihe egwu,ihe egwu,anticipation,0.578
healing,ọgwụgwọ,ọgwụgwọ,anticipation,0.578
warned,dọrọ aka ná ntị,dọrọ aka ná ntị,anticipation,0.57
gambler,onye na -agba chaa chaa,onye na -agba chaa chaa,anticipation,0.57
matchmaker,onye nchịkọta,onye nchịkọta,anticipation,0.57
ultimate,kacha,kacha,anticipation,0.57
magnificence,ịdị ebube,ịdị ebube,anticipation,0.57
finally,n'ikpeazụ,n'ikpeazụ,anticipation,0.57
omen,omenala,mgbaama,anticipation,0.57
sweetheart,obi oma,obi oma,anticipation,0.57
prospectively,na -atụ anya,gaje,anticipation,0.57
restlessness,erughị ala,erughị ala,anticipation,0.57
invite,kpọọ,kpọọ,anticipation,0.57
plan,atụmatụ,atụmatụ,anticipation,0.57
dare,amaja,amaja,anticipation,0.57
emancipation,ntọhapụ,ntọhapụ,anticipation,0.57
intimate,mmekorita,mmekọrịta,anticipation,0.57
tease,tiis,tiis,anticipation,0.57
zest,zest,akara,anticipation,0.57
festival,ememme,mmemme,anticipation,0.562
immortality,anwụghị anwụ,anwụghị anwụ,anticipation,0.562
hypothesis,echiche,amụma,anticipation,0.562
predilection,predilection,amara,anticipation,0.562
parade,Nme,Nme,anticipation,0.562
trophy,iko,iko,anticipation,0.562
expected,tụrụ anya,tụrụ anya,anticipation,0.562
champion,onye mmeri,onye mmeri,anticipation,0.562
exalt,ebuli elu,ebuli elu,anticipation,0.562
independence,nnwere onwe,nnwere onwe,anticipation,0.562
accolade,nkwanye ugwu,nkwanye ugwu,anticipation,0.562
fun,ọchị,ọchị,anticipation,0.562
forewarned,dọrọ aka ná ntị,dọrọ aka ná ntị,anticipation,0.562
fanfare,ofufe,ofufe,anticipation,0.562
rejoice,rejoiceụrịa ọ .ụ,anwụrị,anticipation,0.562
mysterious,ihe omimi,ihe omimi,anticipation,0.562
quicken,na -agba ọsọ,na -agba ọsọ,anticipation,0.562
enchant,enchant,obi ụtọ,anticipation,0.562
lover,onye hụrụ n'anya,onye hụrụ n'anya,anticipation,0.562
attempt,mbo,mnwale,anticipation,0.562
expose,ikpughe,ikpughe,anticipation,0.562
boisterous,mkpọtụ,mkpọtụ,anticipation,0.555
curiosity,ọchịchọ ịmata ihe,ọchịchọ ịmata ihe,anticipation,0.555
uneasiness,obi erughị ala,obi erughị ala,anticipation,0.555
speculative,ntule,ntule,anticipation,0.555
feeling,mmetụta,mmetụta,anticipation,0.555
splendor,ịma mma,ịma mma,anticipation,0.555
shopping,ịzụ ahịa,ịzụ ahịa,anticipation,0.555
salvation,nzọpụta,nzọpụta,anticipation,0.555
happy,obi uto,obi ụtọ,anticipation,0.555
rejoicing,na -aicingụrị ọ .ụ,anwụrị,anticipation,0.555
oracle,ekwu okwu,ọhụ ụzọ,anticipation,0.555
heroism,heroism,dike,anticipation,0.555
fate,akara aka,aka,anticipation,0.555
lovely,mara mma,mara mma,anticipation,0.555
amour,amour,ihe omume,anticipation,0.555
grasping,ijide,ijide,anticipation,0.555
liberty,nnwere onwe,nnwere onwe,anticipation,0.555
unfold,kpughee,kpughee,anticipation,0.555
grow,too,too,anticipation,0.555
convergence,njikọta,njikọta,anticipation,0.547
warn,dọọ aka na ntị,dọọ aka na ntị,anticipation,0.547
morrow,echi,echi,anticipation,0.547
sorcery,mgbaasị,mgbaasị,anticipation,0.547
incite,kpalie,kpalie,anticipation,0.547
bountiful,bara ụba,bara ụba,anticipation,0.547
recreational,ntụrụndụ,ntụrụndụ,anticipation,0.547
changeable,na -agbanwe agbanwe,na -agbanwe agbanwe,anticipation,0.547
apprehensive,na -atụ ụjọ,na -atụ ụjọ,anticipation,0.547
leisure,oge ntụrụndụ,oge ntụrụndụ,anticipation,0.547
delighted,Obi Ụtọ,Obi Ụtọ,anticipation,0.547
suspicious,na -enyo enyo,na -enyo enyo,anticipation,0.547
glory,ebube,ebube,anticipation,0.547
probability,ihe puru omume,ihe puru omume,anticipation,0.547
glimmer,enwu enwu,enwu enwu,anticipation,0.547
abundance,ụba,ụba,anticipation,0.547
pray,kpee ekpere,kpee ekpere,anticipation,0.547
agape,agape,ihunanya,anticipation,0.547
vote,votu,ịtụnye,anticipation,0.547
resultant,rụpụtara,rụpụtara,anticipation,0.547
hungry,agụụ na -agụ,agụụ na -agụ,anticipation,0.547
monetary,ego,ego,anticipation,0.547
sensual,ihe mmasi,ihe mmasi,anticipation,0.539
bounty,mmasi,njuputa,anticipation,0.539
contingent,nkeji,nkeji,anticipation,0.539
hunting,ịchụ nta,ịchụ nta,anticipation,0.539
blessings,ngọzi,ngọzi,anticipation,0.539
entertainment,ntụrụndụ,ntụrụndụ,anticipation,0.539
merge,jikota,jikọta,anticipation,0.539
ballot,vootu,vootu,anticipation,0.539
grandchildren,ụmụ ụmụ,ụmụ ụmụ,anticipation,0.539
tempest,oké ifufe,oké ifufe,anticipation,0.539
auction,okushon,ọkụshọn,anticipation,0.539
worrying,na -echegbu onwe,na -echegbu onwe,anticipation,0.539
inquiry,ase,ase,anticipation,0.539
vindication,ikpughe,ikpughe,anticipation,0.539
exceed,gafere,gafere,anticipation,0.539
hankering,na -achọ,na -achọ,anticipation,0.539
glad,obi ụtọ,obi ụtọ,anticipation,0.536
spirits,mmụọ,mmụọ,anticipation,0.531
dread,egwu,egwu,anticipation,0.531
forming,na -akpụ,na -akpụ,anticipation,0.531
hurried,mee ọsọ ọsọ,mee ọsọ ọsọ,anticipation,0.531
magnificent,dị ebube,dị ebube,anticipation,0.531
feat,feat,ihe omume,anticipation,0.531
stealthy,izu ohi,izu ohi,anticipation,0.531
virginity,amaghị nwoke,amaghị nwoke,anticipation,0.531
celestial,nke eluigwe,nke eluigwe,anticipation,0.531
cheer,nwee obi ụtọ,nwee obi ụtọ,anticipation,0.531
betrothed,kwere nkwa,kwere nkwa,anticipation,0.531
deliverance,nnapụta,nnapụta,anticipation,0.531
raving,na -egwu egwu,na -egwu egwu,anticipation,0.531
overthrow,kwatuo,kwatuo,anticipation,0.531
visitor,onye obia,onye ọbịa,anticipation,0.531
harbinger,onye na -ekwu okwu,onye na -ekwu okwu,anticipation,0.531
appeal,ịrịọ arịrịọ,ịrịọ arịrịọ,anticipation,0.531
responsive,na -anabata,na -anabata,anticipation,0.531
prevail,merie,merie,anticipation,0.523
cheery,cheery,obi ụtọ,anticipation,0.523
competition,asọmpi,asọmpi,anticipation,0.523
beaming,na -enwu,na -enwu,anticipation,0.523
ultimately,n'ikpeazụ,n'ikpeazụ,anticipation,0.523
child,nwa,nwa,anticipation,0.523
revive,ịtụte,ịtụte,anticipation,0.523
pleasant,obi uto,obi uto,anticipation,0.523
notification,ngosi,ngosi,anticipation,0.523
preparatory,akwadebe,akwadebe,anticipation,0.523
planning,atụmatụ,atụmatụ,anticipation,0.523
germination,germination,ịkụụ,anticipation,0.523
wait,chere,chere,anticipation,0.523
watch,lee,lee,anticipation,0.523
importance,mkpa,mkpa,anticipation,0.523
prognostic,amumahu,amụmahụ,anticipation,0.523
hunter,dinta,dinta,anticipation,0.523
explosive,ihe mgbawa,ihe mgbawa,anticipation,0.523
radiance,nchapụta,nchapụta,anticipation,0.523
haste,mee ọsọ ọsọ,mee ọsọ ọsọ,anticipation,0.523
prophet,onye amuma,onye amụma,anticipation,0.523
salary,ụgwọ ọnwa,ụgwọ ọnwa,anticipation,0.516
caution,ịkpachara anya,ịkpachara anya,anticipation,0.516
loom,ekwe,ekwe,anticipation,0.516
time,oge,oge,anticipation,0.516
owing,n'ihi,n'ihi,anticipation,0.516
chocolate,chocolate,chọkọlati,anticipation,0.516
uncontrollable,enweghị ike ịchịkwa,enweghị ike ịchịkwa,anticipation,0.516
celebrity,onye ama ama,onye ama ama,anticipation,0.516
begun,malitere,malitere,anticipation,0.516
sensuality,agụụ mmekọahụ,agụụ mmekọahụ,anticipation,0.516
precious,dị oke ọnụ ahịa,dị oke ọnụ ahịa,anticipation,0.516
fermentation,gbaa ụka,gbaa ụka,anticipation,0.516
compensate,kwụọ ụgwọ,kwụọ ụgwọ,anticipation,0.516
renovation,ntaghari ohuru,ntụgharị ọhụụ,anticipation,0.516
present,ugbu,ugbu a,anticipation,0.516
recreation,ntụrụndụ,ntụrụndụ,anticipation,0.516
treat,emeso,emeso,anticipation,0.516
endanger,itinye ihe egwu,itinye ihe egwu,anticipation,0.516
infant,nwa ọhụrụ,nwa ọhụrụ,anticipation,0.508
commemoration,ncheta,ncheta,anticipation,0.508
exigent,exigent,ngwa ngwa,anticipation,0.508
practise,omume,ọmụmụ,anticipation,0.508
transitional,mgbanwe,mgbanwe,anticipation,0.508
dreadful,dị egwu,dị egwu,anticipation,0.508
vigilance,ịmụrụ anya,ịmụrụ anya,anticipation,0.508
elevation,elu,elu,anticipation,0.508
signify,gosi,gosi,anticipation,0.508
perfection,izu oke,izu oke,anticipation,0.508
cultivate,ịzụlite,ịzụlite,anticipation,0.508
intermission,nkwụsị,nkwụsị,anticipation,0.508
contemplation,ịtụgharị uche,ịtụgharị uche,anticipation,0.508
horizon,mmiri,mmiri,anticipation,0.508
prerequisite,ihe dị mkpa,ihe dị mkpa,anticipation,0.508
wilderness,ọzara,ọzara,anticipation,0.508
cue,cue,kiyu,anticipation,0.508
develop,zụlite,zụlite,anticipation,0.508
income,ego,ego,anticipation,0.5
blindfold,ikpuchi ihu,ikpuchi ihu,anticipation,0.5
reconciliation,imezi,imezi,anticipation,0.5
litigate,ịgba akwụkwọ,ịgba akwụkwọ,anticipation,0.5
puppy,nwa nkita,nwa nkita,anticipation,0.5
intuitively,kensinammuo,kensinammuo,anticipation,0.5
airport,ọdụ ụgbọ elu,ọdụ ụgbọ elu,anticipation,0.5
unbridled,na -achịkwaghị achịkwa,na -achịkwaghị achịkwa,anticipation,0.5
sunny,anwụ na -acha,anwụ na -acha,anticipation,0.5
doomsday,ụbọchị mbibi,ụbọchị mbibi,anticipation,0.5
advocacy,nkwado,nkwado,anticipation,0.5
uphill,elu ugwu,elu ugwu,anticipation,0.5
calculation,ngụkọta oge,ngụkọta oge,anticipation,0.5
romantic,ihunanya,ịhụnanya,anticipation,0.5
eventuality,ihe omume,ihe omume,anticipation,0.5
depart,pụọ,pụọ,anticipation,0.5
utopian,onye utopian,onye utopian,anticipation,0.5
zeal,ịnụ ọkụ n'obi,ịnụ ọkụ n'obi,anticipation,0.5
undisclosed,ekwuputaghi,ekwuputaghi,anticipation,0.5
swim,igwu mmiri,igwu mmiri,anticipation,0.5
favorable,mma,mma,anticipation,0.5
sneaking,na -amị amị,na -amị amị,anticipation,0.5
peril,ihe egwu,ihe egwu,anticipation,0.5
ardent,siri ike,siri ike,anticipation,0.5
horoscope,horoscope,horoskopu,anticipation,0.5
invocation,ekpere,mkpọkue mmụọ,anticipation,0.5
hero,dike,dike,anticipation,0.5
ready,dị njikere,dị njikere,anticipation,0.5
commemorate,na -echeta,na -echeta,anticipation,0.5
nascent,amalitela,amalitela,anticipation,0.5
attendance,ịga,ịga,anticipation,0.5
inauguration,nraranye,nraranye,anticipation,0.492
repay,kwụghachi,kwụghachi,anticipation,0.492
court,ulo ikpe,ụlọ ikpe,anticipation,0.492
restorative,mweghachi,mweghachi,anticipation,0.492
improvise,kwalite,kwalite,anticipation,0.492
perspective,echiche,echiche,anticipation,0.492
defense,agbachitere,agbachitere,anticipation,0.492
bless,gozie,gọzie,anticipation,0.492
worry,echegbu,echegbu,anticipation,0.492
parole,parole,njekwa,anticipation,0.492
consequent,n'ihi,ntarama,anticipation,0.492
youth,ntorobịa,ntorobịa,anticipation,0.492
gaping,na -atụ anya,na -atụ anya,anticipation,0.492
eventual,n'ikpeazụ,mesiri,anticipation,0.492
undertaking,ọrụ,ọrụ,anticipation,0.492
heyday,heyday,oge ewu,anticipation,0.492
proceeding,na -aga n'ihu,na -aga n'ihu,anticipation,0.492
highest,nke kachasi elu,nke kachasi elu,anticipation,0.491
contagion,na -efe efe,na -efe efe,anticipation,0.484
auspicious,dị mma,dị mma,anticipation,0.484
tremor,ọmajijiji,ọmajijiji,anticipation,0.484
sharpen,mụọ,mụọ,anticipation,0.484
letter,leta,leta,anticipation,0.484
vow,nkwa,nkwa,anticipation,0.484
correspondence,ozi,ozi,anticipation,0.484
shortly,n'oge na -adịghị anya,n'oge na -adịghị anya,anticipation,0.484
happen,mee,mee,anticipation,0.484
duel,duel,mgba,anticipation,0.484
god,chukwu,chukwu,anticipation,0.484
engulf,rikpuru,rikpuru,anticipation,0.484
conjure,conjure,mkpalite,anticipation,0.484
sparkle,mgbuke,mgbuke,anticipation,0.484
threaten,egwu,egwu,anticipation,0.484
generosity,mmesapụ aka,mmesapụ aka,anticipation,0.484
voluptuous,obi ofufo,obi ofufo,anticipation,0.484
unexplained,akọwapụtaghị ya,akọwapụtaghị ya,anticipation,0.484
princely,nwa eze,nwa eze,anticipation,0.484
arbitration,mkpezi ikpe,mkpezi ikpe,anticipation,0.477
clue,ntụzi,ntụzi,anticipation,0.477
recipient,onye nnata,onye nnata,anticipation,0.477
gravitate,tụgharịa uche,tụgharịa uche,anticipation,0.477
medal,ihe nrite,ihe nrite,anticipation,0.477
perilous,dị egwu,dị egwu,anticipation,0.477
accompaniment,nkwado,nkwado,anticipation,0.477
glow,nwuo,nwuo,anticipation,0.477
torture,ahụhụ,ahụhụ,anticipation,0.477
glorify,nye otuto,nye otuto,anticipation,0.477
submit,nyefere,nyefere,anticipation,0.477
powerful,dị ike,dị ike,anticipation,0.477
determinate,kpebisie ike,kpebisie ike,anticipation,0.477
unification,ịdị n'otu,ịdị n'otu,anticipation,0.477
glide,gbam,gbam,anticipation,0.477
enroll,idebanye aha,idebanye aha,anticipation,0.477
onset,mmalite,mmalite,anticipation,0.477
adore,na -asọpụrụ,na -asọpụrụ,anticipation,0.477
contemplate,tụgharịa uche,tụgharịa uche,anticipation,0.477
cherish,kpọrọ ihe,kpọrọ ihe,anticipation,0.477
predispose,buru amụma,buru amụma,anticipation,0.477
score,Akara,Akara,anticipation,0.477
praiseworthy,otuto,otuto,anticipation,0.473
sweets,ihe ụtọ,ihe ụtọ,anticipation,0.469
pry,mkpisi,mkpisi,anticipation,0.469
star,kpakpando,kpakpando,anticipation,0.469
motion,ngagharị,ngagharị,anticipation,0.469
dawn,chi ọbụbọ,chi ọbụbọ,anticipation,0.469
creeping,na -akpụ akpụ,na -akpụ akpụ,anticipation,0.469
precursor,onye mbido,onye mbido,anticipation,0.469
immediately,ozugbo,ozugbo,anticipation,0.469
cautious,kpachara anya,kpachara anya,anticipation,0.469
scare,egwu,egwu,anticipation,0.469
production,mmepụta,mmepụta,anticipation,0.469
cash,ego,ego,anticipation,0.469
unknown,amaghi,amaghi,anticipation,0.469
completion,mmecha,mmecha,anticipation,0.469
shaky,na -ama jijiji,na -ama jijiji,anticipation,0.469
starry,kpakpando,kpakpando,anticipation,0.469
unsurpassed,enweghị atụ,enweghị atụ,anticipation,0.469
successful,ihe ịga nke ọma,ihe ịga nke ọma,anticipation,0.469
football,egwuregwu bọọlụ,egwuregwu bọọlụ,anticipation,0.469
invoke,kpọkuo,kpọkuo,anticipation,0.469
elite,ọkaibe,ọkaibe,anticipation,0.469
hire,iku,iku,anticipation,0.469
providing,inye,inye,anticipation,0.469
excel,kacha mma,kacha mma,anticipation,0.461
sanctuary,ebe nsọ,ebe nsọ,anticipation,0.461
jeopardy,ihe egwu,ihe egwu,anticipation,0.461
shining,na -enwu,na -enwu,anticipation,0.461
regatta,regatta,igba ọsọ na mmiri,anticipation,0.461
soundness,ịdị mma,ịdị mma,anticipation,0.461
mail,leta,meelu,anticipation,0.461
overture,overture,ekpughe,anticipation,0.461
synchronize,mekọrịta,mekọrịta,anticipation,0.461
pay,kwụọ ụgwọ,kwụọ ụgwọ,anticipation,0.461
cheerfulness,obi ụtọ,obi ụtọ,anticipation,0.461
friendly,enyi na enyi,enyi na enyi,anticipation,0.461
brilliant,amamiihe,amamiihe,anticipation,0.461
untold,ekwughi,ekwughi,anticipation,0.461
testament,agba,agba,anticipation,0.461
preliminary,nke mbido,nke mbido,anticipation,0.461
extricate,kpochapu,kpochapu,anticipation,0.461
punt,punt,egwuregwu,anticipation,0.461
plight,nsogbu,nsogbu,anticipation,0.461
draft,gbara,gbara,anticipation,0.461
commemorative,ncheta,ncheta,anticipation,0.461
alive,dị ndụ,dị ndụ,anticipation,0.461
