word,machine,human,label
standing,duro,duro,positive
messy,idoti,dọ̀tí,negative
irredeemable,irredeemable,àìlèràpadà,negative
resurgent,ajinde,àjíǹde,negative
foray,foray,sùnmọ̀mí,negative
sickly,aisan,àìsàn,negative
hard-line,lile-ila,lórí kunkun,negative
believeable,gbagbọ,se gbagbọ,positive
congestion,isokuso,ìdènà,negative
gallantly,gallantly,pẹlu igboiya,positive
serene,alaafia,dákẹ́-rọ́rọ́,negative
pissed,binu,bínú,negative
unfeeling,alailagbara,àìláànú,negative
propaganda,ete,ète,negative
sweetheart,ololufe,ololufe,positive
amphetamines,amphetamines,ògùn-ìmọ̀lára,negative
feeling,rilara,ìmọ̀lára,negative
noose,laini,dẹkùn,negative
indecorum,aiṣedeede,àìládùn,negative
preservative,olutọju,olutọju,positive
overture,overture,ibẹrẹ,positive
rejoicing,yọ,n yọ,positive
addicting,afẹsodi,bárakú,negative
volunteer,oluyọọda,oluyọọda,positive
ordained,ti a ti yan,ti a ti yan,positive
humour,arin takiti,arin takiti,positive
strangest,strangest,àlejò,negative
barb,barb,sọ̀kò-ọ̀rọ̀,negative
disused,sọnu,àìṣàmúlò,negative
thoughtfulness,ironu,ironu,positive
menial,kekere,kékeré,negative
dementia,iyawere,ìyawèrè,negative
embittered,kikoro,kikoro,negative
renunciation,renunciation,ìkọ̀sílẹ̀,negative
cultivation,ogbin,ogbin,positive
hasseling,wahala,wahala,negative
poison,majele,májèlé,negative
undersized,undersized,àìtóbi,negative
exagerate,exagerate,sàsọdùn,negative
revoke,fagilee,fagilé,negative
heaven,orun,orun,positive
niggles,niggles,àwọn ìṣòro,negative
menacingly,menacingly,ìhàlẹ̀,negative
wow,Iro ohun,wow,positive
infringements,awọn irufin,àwọn ìrúfin,negative
god-given,olorun,lati ọwọ ọlọrun,positive
lech,leki,ìṣekúṣe,negative
silent,ipalọlọ,ipalọlọ,positive
wary,ṣọra,níṣọ̀ra,negative
discussion,ijiroro,ijiroro,positive
meddlesome,meddlesome,ìdásí,negative
unbiased,aigbesehin,aigbesehin,positive
quest,ibere,ibere,positive
scientific,ijinle sayensi,ijinle sayensi,positive
screwed-up,dabaru-soke,dabarú,negative
naughty,alaigbọran,oníwà búburú,negative
busted,busted,bàjẹ́,negative
racket,racket,ariwo,negative
malevolent,aṣebiakọ,oníwà búburú,negative
taut,taut,ìfúnpinpin,negative
toils,lãla,làálàá,negative
hive,Ile Agbon,afára-oyin,negative
adulterated,ṣe panṣaga,ṣe panṣágà,negative
maddeningly,maddeningly,aṣiwèrè,negative
overheat,igbona pupọ,ìgbóná púpọ̀,negative
hating,ikorira,ìkórìíra,negative
unleash,tu silẹ,tú sílẹ̀,negative
motivate,ru,ru,positive
dumbfounded,dumbfounded,yalẹnu,positive
accursed,eegun,èègún,negative
choleric,choleric,ìbínú,negative
dirt-cheap,dọti-olowo poku,dinwo,positive
intimidate,dẹruba,dẹ́rùbà,negative
nauseatingly,ríru,ríru,negative
succes,awọn aṣeyọri,aṣeyọri,positive
ultimatums,ultimatums,ìparí ìpinu,negative
undo,tú,àìṣe,negative
evergreen,alawọ ewe,owa bakanna,positive
villainous,buburu,ìwà búburú,negative
polluter,ẹlẹgbin,ẹlẹ́gbin,negative
imposition,imisi,ìfipámúni,negative
dead-on,ti ku,dede,positive
drone,drone,kòkòro-oyin,negative
rot,rot,kẹ̀,negative
quinine,quinine,egbodo iba,positive
regal,ọba,ọba,positive
litigant,agbẹjọro,agbẹjọ́rò,negative
crap,inira,ìnira,negative
awards,awọn ẹbun,awọn ẹyẹ,positive
stimulated,ji,ji,positive
dangerous,ewu,léwu,negative
flu,aisan,àìsàn,negative
academic,omowe,omowe,positive
jeers,ẹlẹgàn,ẹlẹgàn,negative
crusade,crusade,ìsọjí,negative
affordable,ifarada,ni to,positive
bookshop,ile itaja iwe,ile itaja iwe,positive
forceful,alagbara,alágbára,negative
inappropriate,aibojumu,àìbójúmu,negative
meadow,koriko,koriko,positive
calamities,ajalu,àjálù,negative
engages,olukoni,gba-niṣẹ,positive
impartial,ojúsàájú,lai ṣe ojuṣaaju,positive
hashish,hashish,gé,negative
mystify,mystify,rújú,negative
invigorate,fi agbara mu,fun ni agbara,positive
blackjack,blackjack,káàdi-tẹ́tẹ́,negative
devoid,alaini,ṣàìní,negative
emergency,pajawiri,pàjáwìrì,negative
gravely,ibojì,ibojì,negative
defective,alebuwọn,alábàwọ́n,negative
jewels,ohun iyebiye,ohun iyebiye,positive
radiation,itankalẹ,ìrọkiriká,negative
crumpled,ti fọ,ti wó,negative
inaccuracy,aiṣedeede,àìṣedéédé,negative
cheap,olowo poku,olówó pọ́kú,negative
devilishly,eṣu,ní èṣù,negative
gallantry,gallantry,igboiya,positive
contend,jà,díje,negative
deriding,ṣe yẹyẹ,ṣe yẹ̀yẹ́,negative
non-confidence,aigbagbọ,àìnígboyà,negative
offensiveness,ibinu,ìmúnibínú,negative
efficiency,ṣiṣe,agbara lati ṣiṣẹ,positive
pale,bia,àìlágbára,negative
unexpectedly,lairotele,láìròtẹ́lẹ̀,negative
persecute,inunibini si,inúnibíni sí,negative
adroit,adroit,gbọn,positive
staunchly,ni igboya,duroṣinṣin,positive
oblique,oblique,ṣókùnkùn,negative
classic,Ayebaye,Ayebaye,positive
falter,alaigbọran,ṣàìgbọràn,negative
pricey,gbowolori,gbówó lórí,negative
toilet,igbonse,Ilé-ìgbẹ́,negative
protesting,ehonu,fi ẹ̀hónú hàn,negative
fiend,fiend,èṣù,negative
inconsistency,aiṣedeede,àìṣedéédé,negative
silly,aimọgbọnwa,àìmọ́gbọ́nwá,negative
sleeplessness,àìsùn,àìsùn,negative
correctly,bi o ti tọ,bi o ti tọ,positive
subsidizing,iranlowo,iranlowo,positive
adores,fẹran,fẹran,positive
endorsed,ti fọwọsi,ti fọwọsi,positive
slogging,slogging,gbá pẹ̀lú ìbínú,negative
misaligns,misaligns,àìṣedéédé,negative
visioning,riran,riran,positive
desired,fẹ,fẹ,positive
trivially,lasan,lasan,positive
confederate,ajọṣepọ,ajọṣepọ,positive
deluded,tàn jẹ,tàn jẹ,negative
complacency,irẹlẹ,itẹlọrun,positive
intrigue,intrigue,wúni lórí,positive
despotic,despotic,ìfipáṣàkóso,negative
overlook,gbojufo,fojú fò,negative
died,ku,kú,negative
downbeat,isalẹ,ìbànújẹ́,negative
unlucky,lailoriire,àìlóríre,negative
pimple,pimple,ìrorẹ,negative
absolved,imukuro,dariji,positive
downfallen,isalẹ,ìṣubú,negative
leisure,fàájì,fàájì,positive
equitable,deede,deede,positive
brigade,Ẹgbẹ ọmọ ogun,ọmọ-ogun,negative
notoriously,ogbontarigi,ògbóǹtarìgì,negative
toothless,ehín,àìléhín,negative
fuss,ariwo,ariwo,negative
vampire,Fanpaya,òkú,negative
spectacle,iworan,iworan,positive
homology,isọdọkan,ni iwa kaana,positive
disappears,farasin,farasin,negative
food,ounje,ounje,positive
applauds,iyin,yin,positive
botch,botch,bàjẹ̀,negative
learn,kọ ẹkọ,kọ ẹkọ,positive
celebrity,gbajumọ,gbajumọ,positive
retirement,ifẹhinti lẹnu iṣẹ,ìfẹ̀yìntì-lẹ́nu-iṣẹ́,negative
intolerance,ifarada,àìlèfaradà,negative
made-up,ṣe-soke,àwọn nǹkan tí a fi ṣe,negative
powerless,lapa,àìlágbára,negative
cuplrit,agolo,ọ̀daràn,negative
grouch,kigbe,ṣàròyé,negative
wins,bori,bori,positive
fanatics,fanatics,ìgbónára,negative
peculiarly,lọtọ,lọ́tọ̀,negative
inflated,inflated,fi kún,negative
alarmists,itaniji,ìtanijí,negative
discourage,ìrẹwẹsì,ìrẹ̀wẹ̀sì,negative
affirmative,affirmative,ìtẹnumọ́,positive
diamond,okuta iyebiye,okuta iyebiye,positive
expand,faagun,faagun,positive
evocative,evocative,ipe jade,positive
soup,bimo,ọbẹ,positive
giggle,rerin,rerin,positive
indenture,indenture,àsopọ̀,negative
respected,bọwọ fun,bọwọ fun,positive
pertussis,pertussis,àrùn-èémí,negative
smelling,olfato,tí ń rùn,negative
exasperation,ibinu,ìpinlẹ́mìnín,negative
agonize,ibanuje,ìbànújẹ́,negative
humiliate,itiju,ìtìjú,negative
slaves,ẹrú,àwọn ẹrú,negative
treat,toju,oúnjẹ,negative
conflicting,ori gbarawọn,rògbòdìyàn,negative
sardonic,sardonic,yẹpẹrẹ,negative
sneeze,sinmi,sín,negative
irritations,híhún,ìkórìíra,negative
humble,onirẹlẹ,onírẹ́lẹ̀,negative
failures,awọn ikuna,àwọn ìkùnà,negative
drips,drips,jò,negative
irresponsibly,irresponsibly,àìwúlò,negative
hapless,alaini,aláìní ìṣúra,negative
strict,ti o muna,tí ó múná,negative
lush,ọti,ọ̀mùtí,negative
nitpicking,nitpicking,wíwá àṣìṣe,negative
prejudge,ṣe idajọ,ṣe ìdájọ́ sílẹ̀,negative
sincerity,ododo,ododo,positive
closure,bíbo,bíbo,positive
gullible,tànjẹ,agọ̀,negative
grieve,banuje,banújẹ́,negative
indistinct,aiṣedeede,láìyanjú,negative
raped,ifipabanilopo,ìfipábánilòpọ̀,negative
marvelously,iyalẹnu,iyalẹnu,positive
uproarously,uproarously,aláriwo,negative
rival,orogun,orogún,negative
spruce,spruce,fifinju,positive
scrambles,scrambles,ìjàkadì,negative
unnoticed,ti ko ṣe akiyesi,àìfiyèsí,negative
shoplifting,ìtajà,olè-ilé-ìtajà,negative
kudos,kudos,kare,positive
ingratitude,alaimoore,àìmoore,negative
heck,hekki,àpáàdì,negative
dark,okunkun,ṣókùnkùn,negative
vulnerability,ailagbara,àìlágbára,negative
possession,ini,ìní,negative
dogged,dogged,iforiti,positive
din,din,ariwo ńlá,negative
irrationality,irrationality,àìmọ́gbọ́nwá,negative
villify,villify,kẹ́gàn,negative
fright,ẹru,ẹ̀rù,negative
heedless,aibikita,àìbìkítà,negative
appreciates,mọrírì,mọrírì,positive
extends,gbooro sii,gbooro sii,positive
ill-mannered,iwa ti ko dara,ìwà búburú,negative
basketball,agbọn,bolu afọwọgba,positive
misstatement,aiṣedeede,ṣìsọ,negative
popularity,gbale,gbale,positive
repugnantly,ìríra,ìríra,negative
over-hyped,apọju,gbígbéga jù,negative
scandalously,scandalously,ìbanilọ́kànjẹ́,negative
abortive,abortive,asán,negative
undaunted,alailagbara,laibẹru,positive
moot,moot,tí kò ní ìbámu,negative
chastises,awọn ibawi,àwọn ìbáwí,negative
celebration,ajoyo,ajoyo,positive
no fun,ko si igbadun,kò sí ìgbádùn,negative
dumbfounding,dumbfounding,n yanilẹnu,positive
healthful,ni ilera,ni ilera,positive
unsteadily,lainidi,àìdúró-ṣinṣin,negative
caries,caries,kòtò,negative
abolition,imukuro,ìparẹ́,negative
horrific,oburewa,òbùrẹwà,negative
fumes,èéfín,èéfín,negative
paltry,kekere,kékeré,negative
stupid,omugo,òmùgọ̀,negative
halter,halter,ìjánu,negative
harshly,lile,lile,negative
fussy,ariwo,ariwo,negative
humiliated,itiju,ìtìjú,negative
misguide,ṣina,ṣìnà,negative
palatable,adun,adun,positive
calm,tunu,idakẹ,positive
dissappointed,dissappointed,jákulẹ̀,negative
inconsiderately,laibikita,láìbìkítà,negative
brutalities,ìwà ìkà,ìwà ìkà,negative
traumatize,traumatize,jìnìjìnì,negative
interruptions,awọn idilọwọ,àwọn ìdílọ́wọ́,negative
cede,cede,fifún,negative
encouragingly,iwuri,iwuri,positive
weeping,ekun,ẹkùn,negative
lawyer,agbẹjọro,agbẹjọ́rò,negative
revulsive,revulsive,ìrúkèrúdò,negative
rivalry,orogun,orogún,negative
enviously,ilara,ilara,positive
lament,ṣọfọ,ṣọ̀fọ̀,negative
lawbreaker,agbofinro,arúfin,negative
cannon,Kanonu,ìbọn-ńlá,negative
indiscriminate,aibikita,àìbìkítà,negative
gun,ibon,ìbọn,negative
fully,ni kikun,ni kikun,positive
phantom,Phantom,iwin,negative
brazenly,igboya,ìgboyà,negative
hooligans,hooligans,oníjàǹdúkú,negative
gratifying,itelorun,itelorun,positive
gamble,ayo,tẹ́tẹ́,negative
inevitable,eyiti ko,àìlèyàgòfún,negative
effusiveness,imudarasi,itujade,positive
impetuously,lairi,aláìgbọràn,negative
levy,owo -ori,owó,negative
flareups,flareups,gbóná,negative
grouse,grouse,ṣàròyé,negative
infiltrator,infiltrator,ajíniwò,negative
secondhand,ọwọ keji,àlòkù,negative
obsolete,ti atijo,ti àtijọ́,negative
disservice,aiṣedede,àìṣedéédé,negative
readiness,imurasilẹ,imurasilẹ,positive
marvelousness,iyanu,iyanu,positive
cascade,kasikedi,kasikedi,positive
overstatements,awọn ọrọ asọye,àwọn ọ̀rọ̀ àsọjú,negative
crack,kiraki,sán,negative
tribute,oriyin,oriyin,positive
pinch,fun pọ,yín léèkánná,negative
reciprocate,ṣe atunṣe,ṣe atunṣe,positive
scold,ibawi,ìbáwí,negative
wtf,wtf,wtf,negative
snicker,onibaje,onibaje,positive
dirtier,idọti,ìdọ̀tí,negative
gains,awọn ere,awọn ere,positive
advantage,anfani,anfani,positive
fabulous,gbayi,gbayi,positive
sob,sob,ẹkún,negative
feckless,alailagbara,àìlágbára,negative
disorderly,rudurudu,rúdurùdu,negative
well-established,daradara-mulẹ,duro shinshin,positive
unyielding,alaigbọran,àìdẹra,negative
elan,elan,itara,positive
distorting,yiyọ,yíyọ,negative
melee,melee,rògbòdìyàn,negative
presentment,igbejade,ìgbéjáde,positive
first-in-class,akọkọ-ni-kilasi,akọkọ-ni-kilasi,positive
works,ṣiṣẹ,ṣiṣẹ,positive
unassailable,unassailable,àìṣedédé,positive
vengeance,ẹsan,ẹ̀san,negative
dense,ipon,gọ̀,negative
mishandle,aiṣedeede,ṣìmú,negative
dependent,ti o gbẹkẹle,agbáralé,negative
succeeded,ṣe aṣeyọri,ṣe aṣeyọri,positive
savagery,iwa ika,ìwà ìkà,negative
cashbacks,awọn owo sisan,awọn owo sisan,positive
forbid,leewọ,léèwọ̀,negative
repent,ronupiwada,ronupiwada,positive
imperfectly,aláìpé,aláìpé,negative
sanitary,imototo,imototo,positive
dismaying,ibanuje,ìbẹ̀rù,negative
accord,adehun,adehun,positive
spendy,inawo,ìnáwó,negative
greenwasher,ẹrọ fifọ alawọ ewe,ẹ̀rọ fífọ aláwọ̀ ewé,negative
dope,dope,òmùgọ̀,negative
lapse,lapse,rọlẹ̀,negative
mediocrity,mediocrity,àìmọ̀kan,negative
trivial,bintin,àìtóǹkan,negative
gainsay,gainsay,ọ̀rọ̀ asán,negative
doubt,iyemeji,iyèméjì,negative
scrap,ajeku,àjẹkù,negative
remorselessly,laanu,àìbanújẹ́,negative
unexplained,ti ko ṣe alaye,àìlèṣàlàyé,negative
arid,gbẹ,gbẹ,negative
cleanly,mimo,mimo,positive
gainfully,ni ere,ni ere,positive
slashes,awọn ọgbẹ,gé kúrú,negative
object,ohun,takò,negative
controversial,àríyànjiyàn,àríyànjiyàn,negative
sentence,gbolohun,gbólóhùn,negative
crafty,arekereke,àrékérekè,negative
doubting,ṣiyemeji,ṣiyèméjì,negative
sear,wiwa,gbígbẹ,negative
heft,heft,gbe,positive
dexterity,alaigbọran,ọlọgbọn,positive
flowery,aladodo,aladodo,positive
fraught,fraught,dì,negative
cracking,fifọ,sísán,negative
imprisoned,ewon,ẹ̀wọ̀n,negative
shining,didan,didan,positive
revolver,iyipo,ìbọn-ìléwọ́,negative
drab,fa,àìfanimọ́ra,negative
emir,ọba,ọba,positive
discomfititure,aiṣedeede,ìpinlẹ́mìnín,negative
gabble,gbo,sọ̀rọ̀ bí òmùgọ̀,negative
imitated,afarawe,farawé,negative
celebrating,ayẹyẹ,n ṣe ayẹyẹ,positive
outmoded,outmoded,kúròláṣà,negative
sloooow,sloooow,sloooow,negative
plunderer,afinipaya,ẹni tó kó ìkógun,negative
limitation,aropin,àròpin,negative
calms,tunu,dakẹ,positive
adulterier,alagbere,alágbèrè,negative
knowing,mọ,mọ,positive
armed,ni ihamọra,ni ihamọra,positive
alabaster,alabaster,jẹ́ lẹgẹ́,positive
plated,palara,ìfirinbò,negative
standoff,ìforígbárí,ọ̀mì,negative
childish,omode,ọmọdé,negative
interfere,dabaru,dá sí,negative
sensibly,ni oye,ni oye,positive
veteran,ogbologbo,ogbologbo,positive
delude,arekereke,tàn jẹ,negative
progressive,onitẹsiwaju,onitẹsiwaju,positive
attack,kolu,kọlù,negative
fat-cat,sanra-ologbo,ọlọ́rọ̀,negative
gaby,gaby,aṣiwèrè,negative
twinkly,seju,tan ṣan,positive
legible,legible,hàn ni kika,positive
improbably,o ṣeeṣe,kò ṣeéṣe,negative
evolution,itankalẹ,idagba diẹdiẹ si,positive
incursion,ikọlu,ìkọlù,negative
ungrateful,alaimoore,aláìmoore,negative
ergonomical,ergonomical,dara,positive
acquitted,idasilẹ,dasilẹ,positive
ally,ore,ore,positive
manic,manic,ìṣiwèrè,negative
freely,larọwọto,larọwọto,positive
endless,ailopin,àìlópin,negative
medical,egbogi,egbogi,positive
fleed,ẹjẹ,sá,negative
malaise,ailera,àìlera,negative
environ,àyíká,àyíká,positive
agog,agog,kọja,positive
subordinate,ìsàlẹ̀,amúgbálẹ́gbẹ̀ẹ́,negative
flirty,flirty,ṣìná,negative
inexorably,lainidi,àìlèdádúró,negative
inspirational,lokun,imisi,positive
shed,ta,ta-sílẹ̀,negative
prodigal,oninaku,onínàkúnà,negative
pioneer,aṣáájú -ọ̀nà,aṣáájú -ọ̀nà,positive
plexus,plexus,iṣẹ àwọn,positive
propitiously,propitiously,ojurere,positive
affectation,ipa,ifarawe,positive
cataclysmically,cataclysmically,nípa àjálù ńlá,negative
disadvantaged,alailanfani,aláìláǹfàní,negative
sunshine,oorun,oorun,positive
unqualified,kò tóótun,àìlámùyẹ,negative
dumbfound,odi,odi,negative
baffle,idamu,ìdààmú,negative
entrapment,idimu,pàkúté,negative
diary,ojojumọ,ìwé ojojúmọ́,positive
frivolous,alaigbọran,àìníláárí,negative
geriatric,geriatric,ti arúgbó,negative
dithering,dithering,wá rìrì,negative
captive,igbekun,ìgbèkùn,negative
bleed,ẹjẹ,sẹ̀jẹ̀,negative
thoughtless,lairi,láìrò,negative
erotic,itagiri,ìtagìrì,negative
disposed,sọnu,sọnu,positive
distinction,iyatọ,iyatọ,positive
radiant,tàn,tàn,positive
ill,aisan,àìsàn,negative
myopia,myopia,àìríran,negative
frown,ojuju,lejú,negative
pulpit,pulpit,pẹpẹ,positive
excites,excites,ru soke,positive
inviolable,aidibaje,aidibaje,positive
ingeniously,ingeniously,ọgbọn,positive
hot,gbona,gbona,positive
blaming,idalẹbi,ìdálẹ́bi,negative
defending,gbeja,gbeja,positive
assail,ikọlu,ìkọlù,negative
banquet,àsè,àsè,positive
famed,olokiki,olokiki,positive
speedy,yiyara,yiyara,positive
distrust,igbekele,àìnígbẹ́kẹ̀lé,negative
affluence,ọlọrọ,ọlọrọ,positive
negative,odi,Òdì,negative
gigantic,gigantic,tobi,positive
empowerment,ifiagbara,ifiagbara fun,positive
helper,oluranlọwọ,oluranlọwọ,positive
manage,ṣakoso,ṣakoso,positive
disguised,para,díbọ́n,negative
satin,yinrin,yinrin,positive
spat,tutọ,tutọ́,negative
throbbing,lilu,lílù,negative
annihilated,parun,ìparun,negative
loss,ipadanu,ìpàdánù,negative
lier,opuro,òpùrọ́,negative
dubious,iyemeji,iyèméjì,negative
larceny,alaigbọran,olè-jíjà,negative
inventor,onihumọ,onihumọ,positive
ultra-crisp,olekenka-agaran,aganran,positive
vindication,idalare,idalare,positive
zealots,awon ologbon,àwọn onítara,negative
unbelievable,aigbagbọ,àìgbàgbọ́,negative
rift,iyapa,yà,negative
